id,text
132,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 55 sold_qty: 44 percent_sold: 80.0 price_dropped: True reason: Low sales – EOD markdown
133,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 41 sold_qty: 46 percent_sold: 112.2 price_dropped: True reason: Low sales – EOD markdown
134,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 51 sold_qty: 35 percent_sold: 68.6 price_dropped: True reason: Low sales – EOD markdown
135,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 50 sold_qty: 39 percent_sold: 78.0 price_dropped: True reason: Low sales – EOD markdown
136,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 56 sold_qty: 34 percent_sold: 60.7 price_dropped: True reason: Low sales – EOD markdown
137,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 36 sold_qty: 32 percent_sold: 88.9 price_dropped: True reason: Low sales – EOD markdown
138,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 49 sold_qty: 29 percent_sold: 59.2 price_dropped: True reason: Low sales – EOD markdown
139,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 41 sold_qty: 51 percent_sold: 124.4 price_dropped: True reason: Low sales – EOD markdown
140,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 51 sold_qty: 46 percent_sold: 90.2 price_dropped: True reason: Low sales – EOD markdown
141,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 34 sold_qty: 37 percent_sold: 108.8 price_dropped: True reason: Low sales – EOD markdown
142,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 38 sold_qty: 56 percent_sold: 147.4 price_dropped: True reason: Low sales – EOD markdown
143,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 43 sold_qty: 28 percent_sold: 65.1 price_dropped: True reason: Low sales – EOD markdown
144,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 52 sold_qty: 38 percent_sold: 73.1 price_dropped: True reason: Low sales – EOD markdown
145,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 49 sold_qty: 34 percent_sold: 69.4 price_dropped: True reason: Low sales – EOD markdown
146,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 39 sold_qty: 47 percent_sold: 120.5 price_dropped: True reason: Low sales – EOD markdown
147,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 46 sold_qty: 35 percent_sold: 76.1 price_dropped: True reason: Low sales – EOD markdown
148,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 46 sold_qty: 38 percent_sold: 82.6 price_dropped: True reason: Low sales – EOD markdown
149,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 30 sold_qty: 39 percent_sold: 130.0 price_dropped: True reason: Low sales – EOD markdown
150,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 40 sold_qty: 37 percent_sold: 92.5 price_dropped: True reason: Low sales – EOD markdown
151,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 31 sold_qty: 37 percent_sold: 119.4 price_dropped: True reason: Low sales – EOD markdown
152,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 38 sold_qty: 37 percent_sold: 97.4 price_dropped: True reason: Low sales – EOD markdown
153,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 43 sold_qty: 54 percent_sold: 125.6 price_dropped: True reason: Low sales – EOD markdown
154,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 38 sold_qty: 24 percent_sold: 63.2 price_dropped: True reason: Low sales – EOD markdown
155,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 44 sold_qty: 53 percent_sold: 120.5 price_dropped: True reason: Low sales – EOD markdown
156,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 50 sold_qty: 32 percent_sold: 64.0 price_dropped: True reason: Low sales – EOD markdown
157,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 49 sold_qty: 41 percent_sold: 83.7 price_dropped: True reason: Low sales – EOD markdown
158,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 60 sold_qty: 38 percent_sold: 63.3 price_dropped: True reason: Low sales – EOD markdown
159,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 53 sold_qty: 37 percent_sold: 69.8 price_dropped: True reason: Low sales – EOD markdown
160,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 52 sold_qty: 46 percent_sold: 88.5 price_dropped: True reason: Low sales – EOD markdown
161,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 60 sold_qty: 39 percent_sold: 65.0 price_dropped: True reason: Low sales – EOD markdown
162,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 33 sold_qty: 47 percent_sold: 142.4 price_dropped: True reason: Low sales – EOD markdown
163,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 34 sold_qty: 34 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
164,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 32 sold_qty: 38 percent_sold: 118.8 price_dropped: True reason: Low sales – EOD markdown
165,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 46 sold_qty: 32 percent_sold: 69.6 price_dropped: True reason: Low sales – EOD markdown
166,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 58 sold_qty: 34 percent_sold: 58.6 price_dropped: True reason: Low sales – EOD markdown
167,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 60 sold_qty: 29 percent_sold: 48.3 price_dropped: True reason: Low sales – EOD markdown
168,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 54 sold_qty: 45 percent_sold: 83.3 price_dropped: True reason: Low sales – EOD markdown
169,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 37 sold_qty: 42 percent_sold: 113.5 price_dropped: True reason: Low sales – EOD markdown
170,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 40 sold_qty: 40 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
171,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 38 sold_qty: 51 percent_sold: 134.2 price_dropped: True reason: Low sales – EOD markdown
172,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 35 sold_qty: 45 percent_sold: 128.6 price_dropped: True reason: Low sales – EOD markdown
173,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 30 sold_qty: 25 percent_sold: 83.3 price_dropped: True reason: Low sales – EOD markdown
174,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 56 sold_qty: 44 percent_sold: 78.6 price_dropped: True reason: Low sales – EOD markdown
175,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 42 sold_qty: 33 percent_sold: 78.6 price_dropped: True reason: Low sales – EOD markdown
176,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 49 sold_qty: 40 percent_sold: 81.6 price_dropped: True reason: Low sales – EOD markdown
177,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 46 sold_qty: 45 percent_sold: 97.8 price_dropped: True reason: Low sales – EOD markdown
178,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 34 sold_qty: 46 percent_sold: 135.3 price_dropped: True reason: Low sales – EOD markdown
179,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 46 sold_qty: 43 percent_sold: 93.5 price_dropped: True reason: Low sales – EOD markdown
180,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 53 sold_qty: 27 percent_sold: 50.9 price_dropped: True reason: Low sales – EOD markdown
181,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 54 sold_qty: 34 percent_sold: 63.0 price_dropped: True reason: Low sales – EOD markdown
182,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 34 sold_qty: 44 percent_sold: 129.4 price_dropped: True reason: Low sales – EOD markdown
183,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 47 sold_qty: 47 percent_sold: 100.0 price_dropped: True reason: Low sales – EOD markdown
184,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 57 sold_qty: 39 percent_sold: 68.4 price_dropped: True reason: Low sales – EOD markdown
185,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 52 sold_qty: 50 percent_sold: 96.2 price_dropped: True reason: Low sales – EOD markdown
186,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 41 sold_qty: 29 percent_sold: 70.7 price_dropped: True reason: Low sales – EOD markdown
187,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 56 sold_qty: 34 percent_sold: 60.7 price_dropped: True reason: Low sales – EOD markdown
188,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 46 sold_qty: 39 percent_sold: 84.8 price_dropped: True reason: Low sales – EOD markdown
189,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 59 sold_qty: 44 percent_sold: 74.6 price_dropped: True reason: Low sales – EOD markdown
190,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 59 sold_qty: 23 percent_sold: 39.0 price_dropped: True reason: Low sales – EOD markdown
191,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 56 sold_qty: 39 percent_sold: 69.6 price_dropped: True reason: Low sales – EOD markdown
192,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 44 sold_qty: 54 percent_sold: 122.7 price_dropped: True reason: Low sales – EOD markdown
193,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 38 sold_qty: 34 percent_sold: 89.5 price_dropped: True reason: Low sales – EOD markdown
194,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 42 sold_qty: 41 percent_sold: 97.6 price_dropped: True reason: Low sales – EOD markdown
195,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 42 sold_qty: 32 percent_sold: 76.2 price_dropped: True reason: Low sales – EOD markdown
196,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 37 sold_qty: 30 percent_sold: 81.1 price_dropped: True reason: Low sales – EOD markdown
197,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 60 sold_qty: 39 percent_sold: 65.0 price_dropped: True reason: Low sales – EOD markdown
198,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 45 sold_qty: 34 percent_sold: 75.6 price_dropped: True reason: Low sales – EOD markdown
199,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 31 sold_qty: 37 percent_sold: 119.4 price_dropped: True reason: Low sales – EOD markdown
200,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 58 sold_qty: 56 percent_sold: 96.6 price_dropped: True reason: Low sales – EOD markdown
201,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 30 sold_qty: 44 percent_sold: 146.7 price_dropped: True reason: Low sales – EOD markdown
202,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 31 sold_qty: 39 percent_sold: 125.8 price_dropped: True reason: Low sales – EOD markdown
203,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 44 sold_qty: 36 percent_sold: 81.8 price_dropped: True reason: Low sales – EOD markdown
204,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 34 sold_qty: 44 percent_sold: 129.4 price_dropped: True reason: Low sales – EOD markdown
205,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 37 sold_qty: 32 percent_sold: 86.5 price_dropped: True reason: Low sales – EOD markdown
206,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 49 sold_qty: 31 percent_sold: 63.3 price_dropped: True reason: Low sales – EOD markdown
207,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 57 sold_qty: 33 percent_sold: 57.9 price_dropped: True reason: Low sales – EOD markdown
208,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 56 sold_qty: 37 percent_sold: 66.1 price_dropped: True reason: Low sales – EOD markdown
209,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 45 sold_qty: 41 percent_sold: 91.1 price_dropped: True reason: Low sales – EOD markdown
210,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 35 sold_qty: 47 percent_sold: 134.3 price_dropped: True reason: Low sales – EOD markdown
211,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 34 sold_qty: 31 percent_sold: 91.2 price_dropped: True reason: Low sales – EOD markdown
212,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 3 dish_name: Salmon Salad forecast_qty: 31 sold_qty: 30 percent_sold: 96.8 price_dropped: True reason: Low sales – EOD markdown
213,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 40 sold_qty: 45 percent_sold: 112.5 price_dropped: True reason: Low sales – EOD markdown
214,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 52 sold_qty: 42 percent_sold: 80.8 price_dropped: True reason: Low sales – EOD markdown
215,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 6 dish_name: Biryani forecast_qty: 58 sold_qty: 51 percent_sold: 87.9 price_dropped: True reason: Low sales – EOD markdown
216,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 48 sold_qty: 42 percent_sold: 87.5 price_dropped: True reason: Low sales – EOD markdown
217,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 8 dish_name: Coconut Curry forecast_qty: 45 sold_qty: 51 percent_sold: 113.3 price_dropped: True reason: Low sales – EOD markdown
218,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 9 dish_name: Veg Risotto forecast_qty: 45 sold_qty: 23 percent_sold: 51.1 price_dropped: True reason: Low sales – EOD markdown
219,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 54 sold_qty: 28 percent_sold: 51.9 price_dropped: True reason: Low sales – EOD markdown
220,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 1 dish_name: Butter Chicken forecast_qty: 49 sold_qty: 51 percent_sold: 104.1 price_dropped: True reason: Low sales – EOD markdown
221,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 2 dish_name: Tofu Stir Fry forecast_qty: 46 sold_qty: 38 percent_sold: 82.6 price_dropped: True reason: Low sales – EOD markdown
222,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 3 dish_name: Salmon Salad forecast_qty: 56 sold_qty: 44 percent_sold: 78.6 price_dropped: True reason: Low sales – EOD markdown
223,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 4 dish_name: Chicken Teriyaki forecast_qty: 51 sold_qty: 33 percent_sold: 64.7 price_dropped: True reason: Low sales – EOD markdown
224,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 5 dish_name: Spicy Ramen forecast_qty: 35 sold_qty: 30 percent_sold: 85.7 price_dropped: True reason: Low sales – EOD markdown
225,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 6 dish_name: Biryani forecast_qty: 37 sold_qty: 44 percent_sold: 118.9 price_dropped: True reason: Low sales – EOD markdown
226,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 7 dish_name: Bulgogi Bowl forecast_qty: 31 sold_qty: 38 percent_sold: 122.6 price_dropped: True reason: Low sales – EOD markdown
227,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 8 dish_name: Coconut Curry forecast_qty: 48 sold_qty: 34 percent_sold: 70.8 price_dropped: True reason: Low sales – EOD markdown
228,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 9 dish_name: Veg Risotto forecast_qty: 31 sold_qty: 40 percent_sold: 129.0 price_dropped: True reason: Low sales – EOD markdown
229,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 1 dish_id: 10 dish_name: Paneer Tikka forecast_qty: 50 sold_qty: 43 percent_sold: 86.0 price_dropped: True reason: Low sales – EOD markdown
230,passage: date: YYYY-00-DD 00:00:SS restaurant_id: 2 dish_id: 1 dish_name: Butter Chicken forecast_qty: 42 sold_qty: 28 percent_sold: 66.7 price_dropped: True reason: Low sales – EOD markdown
