date,restaurant_id,dish_id,dish_name,order_type,quantity,unit_price,sales
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,18,17.39,194.4
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,16,10.17,199.2
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,16,8.99,237.76
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,16,8.61,172.16
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,8,17.49,129.92
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,11,14.42,153.67
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,5,8.51,56.7
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,9,15.87,90.45
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,11,13.86,177.43
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,12,11.29,113.76
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,5,10.77,89.2
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,13,15.99,118.3
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,5,9.32,57.9
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,12,13.89,97.92
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,6,9.27,73.26
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,8,15.46,102.08
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,16,13.13,145.44
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,12,17.45,101.16
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,14,12.58,246.96
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,6,17.99,98.82
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,8,12.9,136.8
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,7,16.99,78.54
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,9,8.66,96.75
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,15,11.81,209.55
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,14,12.54,196.7
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,8,15.93,73.12
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,11,12.3,185.68
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,18,11.39,225.54
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,18,15.3,200.34
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,13,11.74,123.89
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,20,8.67,326.4
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,7,12.32,108.15
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,9,13.56,124.74
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,15,14.7,181.65
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,18,16.68,273.78
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,14,14,161.28
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,11,9.55,141.02
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,8,11.5,108.48
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,13,13.74,208.91
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,5,14.09,72.9
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,13,8.29,139.49
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,14,17.22,161.14
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,10,16.7,136.6
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,17,8.7,261.97
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,7,15.46,71.05
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,18,12.54,172.26
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,14,15.22,220.78
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,7,16.83,66.92
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,6,14.74,64.32
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,18,12.86,223.56
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,11,15.55,100.54
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,18,9.11,266.04
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,20,13.27,221.6
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,17,17.84,145.35
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,11,11.01,111.21
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,9,15.64,98.01
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,5,12.97,61.55
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,9,11.8,135.36
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,16,8.72,265.92
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,18,8.19,309.78
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,15,13.76,205.95
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,18,10.9,216.9
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,15,9.72,262.2
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,19,16.32,326.8
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,7,12.37,63.42
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,17,13.24,203.32
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,14,15.46,143.08
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,10,8.76,143.3
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,11,17.06,126.39
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,9,10.36,85.14
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,11,9.73,104.83
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,7,9.77,110.11
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,20,12.64,272.8
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,19,14.81,319.58
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,15,16.64,214.05
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,9,12.4,114.21
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,14,15.96,194.74
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,7,11.1,87.64
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,6,11.69,65.22
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,7,14.15,91.49
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,6,12.5,96.6
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,11,11.22,140.36
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,9,17.58,112.59
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,15,17.82,132.6
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,10,8.39,150.8
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,19,13.24,267.9
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,16,17.18,189.92
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,15,14.79,127.8
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,15,8.66,134.25
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,17,10.84,259.08
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,9,11.33,124.47
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,9,17.17,99.9
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,17,9.29,256.53
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,7,11.1,82.39
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,15,16.13,220.5
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,7,14.46,85.61
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,16,8.18,177.44
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,11,11.42,172.26
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,12,18,114.6
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,14,16.44,126.14
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,6,14.62,100.56
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,9,13.97,85.86
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,10,16.31,157.1
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,10,15.21,84.4
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,12,17.7,169.32
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,19,10.34,197.41
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,20,17.04,198.8
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,19,12.62,205.58
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,17,13.03,207.23
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,10,16.17,160.1
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,13,8.52,166.53
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,16,13.55,144.48
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,8,10.85,125.04
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,19,17.05,179.93
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,18,8.92,307.98
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,19,16.85,328.7
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,6,11.96,70.44
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,17,17.95,199.75
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,5,11.19,44.95
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,15,15.91,140.7
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,14,17.17,178.08
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,9,15.59,114.21
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,5,17.06,40.95
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,11,16.35,148.39
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,18,9.11,195.84
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,8,8.48,97.6
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,19,8.63,311.03
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,20,13.97,163.2
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,12,15.19,130.92
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,5,14.15,52.05
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,18,9.87,264.24
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,16,8.68,212.16
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,5,11.9,63.5
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,17,17.81,179.18
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,16,15.89,183.2
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,8,15.72,122.8
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,15,9.33,172.8
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,10,16.3,148.5
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,20,14.32,322.2
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,7,15.16,122.08
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,14,10.02,222.74
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,6,11.16,66.6
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,17,17.89,228.31
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,6,15.53,59.46
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,16,16.62,135.68
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,15,10.73,239.85
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,17,15.43,288.15
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,17,11.39,167.79
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,20,11.67,319.4
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,7,15.27,61.53
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,10,13.45,112.1
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,7,11.28,76.72
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,18,9.67,223.92
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,19,8.42,317.3
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,16,14.15,197.6
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,6,8.75,86.28
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,16,13.13,248
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,10,17.53,94.3
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,19,8.35,164.73
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,16,11.62,279.84
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,6,14.05,88.74
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,16,11.72,250.08
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,9,13.29,107.82
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,13,10.5,118.69
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,10,12.99,118.7
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,8,10.62,84.8
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,19,10.15,268.28
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,20,10,187.2
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,7,12.52,118.93
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,19,17.97,306.09
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,15,14.68,226.5
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,14,16.91,231.14
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,10,15.94,130.9
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,11,15.92,114.07
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,20,8.26,270.8
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,16,12.67,285.28
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,7,8.66,83.86
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,20,13.26,313.8
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,7,9.25,78.19
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,19,12.66,250.23
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,9,16.78,142.2
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,10,15.68,92.9
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,6,16.31,79.08
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,14,9.65,157.22
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,12,11.46,208.92
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,14,16.46,147.14
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,13,9.25,143.39
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,7,13.03,67.83
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,9,9.71,128.16
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,15,16.43,204.6
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,5,8.81,87.45
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,13,14.51,203.71
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,18,14.18,149.4
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,14,14.42,154.28
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,17,10.97,148.41
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,6,9.58,72.96
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,19,10.04,267.33
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,15,15.34,249.15
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,17,9.31,199.07
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,8,11.19,101.28
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,19,10.48,170.43
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,14,17.45,232.96
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,18,10.48,299.7
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,15,17.34,228.15
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,11,15.63,142.78
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,19,12.99,210.71
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,7,17.45,91.35
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,12,10.15,138.36
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,6,10.81,83.88
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,20,10.86,161.6
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,8,12.31,134.56
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,16,15.64,186.56
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,6,13.7,59.7
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,14,8.74,182.56
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,13,16.25,184.99
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,8,9.29,71.76
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,16,15.95,182.24
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,16,15.55,159.84
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,17,13,143.65
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,9,15.14,144.36
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,19,9.49,321.67
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,15,17.31,167.85
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,17,17.91,261.63
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,14,13.94,182.98
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,20,15.09,220
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,5,11.68,73.7
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,18,13.84,287.46
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,5,13.97,53.3
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,12,15.21,166.08
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,10,13.24,152.1
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,17,9.48,251.77
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,6,13.73,90.06
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,11,8.19,122.54
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,18,14.91,217.8
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,20,16.73,307.2
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,6,15.06,79.14
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,15,17.98,191.7
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,17,11.14,165.41
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,15,13.46,221.4
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,13,14.1,128.96
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,12,10.79,131.76
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,14,15.71,210.7
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,20,11.17,229.8
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,13,10.88,178.49
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,17,16.96,203.15
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,9,10.9,97.92
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,7,11.46,86.94
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,13,15.47,131.82
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,13,17.33,194.48
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,9,9.09,138.69
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,12,10.42,176.4
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,12,14.38,102.24
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,18,11.3,228.96
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,9,8.05,121.5
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Walk-in,10,12.07,173.5
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Pickup,20,12.77,199.8
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,Online,14,11.21,202.44
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Walk-in,7,14.52,72.24
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Pickup,6,17.13,58.5
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,Online,10,17.34,83.6
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Walk-in,17,15.88,167.62
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Pickup,14,16.77,113.26
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,Online,8,17.28,90.8
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Walk-in,20,16.89,186.8
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Pickup,19,10.73,305.71
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,Online,15,9.62,188.85
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Walk-in,10,8.14,113.7
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Pickup,14,13.68,217.98
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,Online,10,14.11,143.9
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Walk-in,18,13.15,159.66
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Pickup,8,9.85,75.28
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,Online,15,17.36,121.05
YYYY-00-DD 00:00:SS,2,6,Biryani,Walk-in,12,12.47,128.04
YYYY-00-DD 00:00:SS,2,6,Biryani,Pickup,15,11.02,228.45
YYYY-00-DD 00:00:SS,2,6,Biryani,Online,5,10.62,58
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Walk-in,6,14.68,75.9
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Pickup,10,12.05,130.3
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,Online,14,14.9,201.46
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Walk-in,14,11.68,142.94
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Pickup,9,12.78,112.95
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,Online,16,12.16,215.84
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Walk-in,11,15.62,162.8
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Pickup,7,13.26,92.96
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,Online,16,8.78,218.24
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Walk-in,11,13.73,104.5
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Pickup,15,16.54,186.3
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,Online,11,15.17,141.79
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Walk-in,19,16.09,238.07
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Pickup,18,12.57,154.44
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,Online,19,14.73,210.52
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Walk-in,17,10.54,136.51
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Pickup,11,13.78,92.95
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,Online,16,15,214.56
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Walk-in,7,17.86,89.04
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Pickup,14,12.09,219.66
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,Online,18,11.74,304.38
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Walk-in,17,11.76,252.11
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Pickup,9,14.54,103.32
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,Online,10,17.93,119.3
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Walk-in,12,16.35,186.72
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Pickup,14,12.63,212.66
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,Online,18,13.32,292.14
YYYY-00-DD 00:00:SS,1,6,Biryani,Walk-in,19,11.46,204.44
YYYY-00-DD 00:00:SS,1,6,Biryani,Pickup,8,8.32,116.8
YYYY-00-DD 00:00:SS,1,6,Biryani,Online,5,10.41,43.35
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Walk-in,6,12.46,88.32
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Pickup,6,10.45,50.64
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,Online,19,10.34,193.23
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Walk-in,6,9.4,107.58
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Pickup,12,16.16,183.84
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,Online,15,13.77,235.95
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Walk-in,15,10.37,251.4
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Pickup,12,12.14,129
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,Online,10,14.26,122.7
