date,restaurant_id,ingredient_id,ingredient_name,quantity,total_cost,via_zeemart
YYYY-00-DD 00:00:SS,29,3,Coconut Milk,2.76,50.92,TRUE
YYYY-00-DD 00:00:SS,29,3,Coconut Milk,2.85,52.18,TRUE
YYYY-00-DD 00:00:SS,29,2,Basmati Rice,3.99,27.74,TRUE
YYYY-00-DD 00:00:SS,29,19,Mushrooms,1.93,34.04,FALSE
YYYY-00-DD 00:00:SS,30,8,Chili Paste,2.54,59.16,TRUE
YYYY-00-DD 00:00:SS,30,14,Coriander,4.63,40.78,TRUE
YYYY-00-DD 00:00:SS,30,20,Cheddar Cheese,1.47,35.97,TRUE
YYYY-00-DD 00:00:SS,1,13,Lettuce,3.51,54.99,TRUE
YYYY-00-DD 00:00:SS,1,15,Olive Oil,1.56,39.17,TRUE
YYYY-00-DD 00:00:SS,1,19,Mushrooms,3.48,59.22,FALSE
YYYY-00-DD 00:00:SS,1,10,Garlic,4.58,86,TRUE
YYYY-00-DD 00:00:SS,1,2,Basmati Rice,1.61,10.98,TRUE
YYYY-00-DD 00:00:SS,1,4,Broccoli,1.99,28.13,FALSE
YYYY-00-DD 00:00:SS,1,7,Soy Sauce,1.13,6.47,TRUE
YYYY-00-DD 00:00:SS,2,3,Coconut Milk,4.05,78.5,TRUE
YYYY-00-DD 00:00:SS,2,6,Tofu,2.37,36.45,TRUE
YYYY-00-DD 00:00:SS,2,6,Tofu,1.44,22.2,TRUE
YYYY-00-DD 00:00:SS,2,15,Olive Oil,1.51,36.45,TRUE
YYYY-00-DD 00:00:SS,2,16,Onions,4.19,82.89,TRUE
YYYY-00-DD 00:00:SS,3,10,Garlic,1.92,35.82,FALSE
YYYY-00-DD 00:00:SS,3,15,Olive Oil,3.88,95.97,TRUE
YYYY-00-DD 00:00:SS,3,8,Chili Paste,3.78,88.03,FALSE
YYYY-00-DD 00:00:SS,3,19,Mushrooms,2.01,33.56,TRUE
YYYY-00-DD 00:00:SS,4,14,Coriander,1.73,15.67,TRUE
YYYY-00-DD 00:00:SS,4,8,Chili Paste,3.33,76.46,TRUE
YYYY-00-DD 00:00:SS,4,9,Noodles,2.85,30.31,FALSE
YYYY-00-DD 00:00:SS,4,3,Coconut Milk,1.61,30.33,TRUE
YYYY-00-DD 00:00:SS,5,20,Cheddar Cheese,3.02,71.58,FALSE
YYYY-00-DD 00:00:SS,5,19,Mushrooms,1.07,18.82,FALSE
YYYY-00-DD 00:00:SS,5,15,Olive Oil,4.73,116.12,TRUE
YYYY-00-DD 00:00:SS,5,10,Garlic,3.79,72.09,TRUE
YYYY-00-DD 00:00:SS,5,9,Noodles,3.83,37.63,TRUE
YYYY-00-DD 00:00:SS,6,15,Olive Oil,3.31,81.59,TRUE
YYYY-00-DD 00:00:SS,6,2,Basmati Rice,2.7,19.21,FALSE
YYYY-00-DD 00:00:SS,6,11,Ginger,4.74,55.5,TRUE
YYYY-00-DD 00:00:SS,6,1,Chicken Breast,2.8,29.85,TRUE
YYYY-00-DD 00:00:SS,6,19,Mushrooms,4.94,86.62,TRUE
YYYY-00-DD 00:00:SS,6,1,Chicken Breast,1.5,17.34,FALSE
YYYY-00-DD 00:00:SS,7,9,Noodles,4.48,45.69,TRUE
YYYY-00-DD 00:00:SS,7,6,Tofu,3.37,49.71,TRUE
YYYY-00-DD 00:00:SS,7,15,Olive Oil,1.22,29.27,FALSE
YYYY-00-DD 00:00:SS,7,6,Tofu,4.21,59.62,FALSE
YYYY-00-DD 00:00:SS,7,14,Coriander,2.33,20.06,TRUE
YYYY-00-DD 00:00:SS,7,16,Onions,3.15,67.29,FALSE
YYYY-00-DD 00:00:SS,7,16,Onions,2.39,48.25,TRUE
YYYY-00-DD 00:00:SS,7,11,Ginger,3.95,44.15,TRUE
YYYY-00-DD 00:00:SS,8,6,Tofu,1.9,28.18,TRUE
YYYY-00-DD 00:00:SS,8,16,Onions,1.56,30.95,TRUE
YYYY-00-DD 00:00:SS,8,13,Lettuce,2.99,47.24,FALSE
YYYY-00-DD 00:00:SS,9,2,Basmati Rice,4.66,31.94,TRUE
YYYY-00-DD 00:00:SS,9,11,Ginger,3.32,37.78,TRUE
YYYY-00-DD 00:00:SS,9,4,Broccoli,1.05,14.73,FALSE
YYYY-00-DD 00:00:SS,9,13,Lettuce,1.71,28.5,FALSE
YYYY-00-DD 00:00:SS,9,1,Chicken Breast,1.59,17.48,TRUE
YYYY-00-DD 00:00:SS,9,18,Beef Strips,1.34,32.21,TRUE
YYYY-00-DD 00:00:SS,9,2,Basmati Rice,3.01,21.12,TRUE
YYYY-00-DD 00:00:SS,10,20,Cheddar Cheese,1.27,30.51,FALSE
YYYY-00-DD 00:00:SS,10,15,Olive Oil,1.84,46.66,FALSE
YYYY-00-DD 00:00:SS,10,7,Soy Sauce,1.82,10.04,TRUE
YYYY-00-DD 00:00:SS,10,5,Salmon Fillet,1.15,8.53,FALSE
YYYY-00-DD 00:00:SS,10,15,Olive Oil,3.26,76.06,FALSE
YYYY-00-DD 00:00:SS,11,4,Broccoli,4.1,56.32,TRUE
YYYY-00-DD 00:00:SS,11,20,Cheddar Cheese,3.1,72.23,FALSE
YYYY-00-DD 00:00:SS,11,6,Tofu,2.6,38.97,TRUE
YYYY-00-DD 00:00:SS,11,1,Chicken Breast,1.62,17.39,TRUE
YYYY-00-DD 00:00:SS,11,3,Coconut Milk,4.45,86.83,TRUE
YYYY-00-DD 00:00:SS,11,4,Broccoli,2.49,33.57,TRUE
YYYY-00-DD 00:00:SS,12,5,Salmon Fillet,3.58,26.39,TRUE
YYYY-00-DD 00:00:SS,12,10,Garlic,1.1,19.38,TRUE
YYYY-00-DD 00:00:SS,12,9,Noodles,3.86,39.92,TRUE
YYYY-00-DD 00:00:SS,13,16,Onions,1.11,22.12,TRUE
YYYY-00-DD 00:00:SS,13,18,Beef Strips,1.92,44.72,TRUE
YYYY-00-DD 00:00:SS,13,7,Soy Sauce,1.08,5.9,FALSE
YYYY-00-DD 00:00:SS,13,17,Bell Peppers,4.2,96.71,FALSE
YYYY-00-DD 00:00:SS,13,5,Salmon Fillet,3.61,26.16,FALSE
YYYY-00-DD 00:00:SS,13,9,Noodles,1.4,13.89,FALSE
YYYY-00-DD 00:00:SS,14,11,Ginger,3.89,45.24,FALSE
YYYY-00-DD 00:00:SS,14,17,Bell Peppers,4.32,101.72,TRUE
YYYY-00-DD 00:00:SS,14,1,Chicken Breast,3.67,39.5,TRUE
YYYY-00-DD 00:00:SS,14,10,Garlic,2.17,41.17,FALSE
YYYY-00-DD 00:00:SS,14,19,Mushrooms,1.05,17.07,FALSE
YYYY-00-DD 00:00:SS,14,16,Onions,1.83,35.74,FALSE
YYYY-00-DD 00:00:SS,15,18,Beef Strips,1.73,39.95,TRUE
YYYY-00-DD 00:00:SS,15,11,Ginger,2.69,31.39,TRUE
YYYY-00-DD 00:00:SS,15,18,Beef Strips,4.27,96.24,TRUE
YYYY-00-DD 00:00:SS,15,11,Ginger,2.04,22.63,FALSE
YYYY-00-DD 00:00:SS,15,8,Chili Paste,3.36,76.11,TRUE
YYYY-00-DD 00:00:SS,15,8,Chili Paste,3.5,80.43,FALSE
YYYY-00-DD 00:00:SS,16,2,Basmati Rice,3.21,22.17,TRUE
YYYY-00-DD 00:00:SS,16,16,Onions,2.18,46.69,FALSE
YYYY-00-DD 00:00:SS,16,13,Lettuce,4.05,62.19,TRUE
YYYY-00-DD 00:00:SS,16,5,Salmon Fillet,4.47,33.22,TRUE
YYYY-00-DD 00:00:SS,16,2,Basmati Rice,4.58,32.79,TRUE
YYYY-00-DD 00:00:SS,16,19,Mushrooms,2.7,43.61,TRUE
YYYY-00-DD 00:00:SS,17,15,Olive Oil,2.07,50.7,TRUE
YYYY-00-DD 00:00:SS,17,15,Olive Oil,3.53,84.01,TRUE
YYYY-00-DD 00:00:SS,17,5,Salmon Fillet,1.56,12,TRUE
YYYY-00-DD 00:00:SS,18,5,Salmon Fillet,4.94,36.85,TRUE
YYYY-00-DD 00:00:SS,18,9,Noodles,1.69,16.81,TRUE
YYYY-00-DD 00:00:SS,18,13,Lettuce,1.07,17.75,TRUE
YYYY-00-DD 00:00:SS,18,11,Ginger,1.47,16.63,FALSE
YYYY-00-DD 00:00:SS,18,18,Beef Strips,2.1,48.35,TRUE
YYYY-00-DD 00:00:SS,18,11,Ginger,3.61,41.88,TRUE
YYYY-00-DD 00:00:SS,18,16,Onions,1.83,35.68,FALSE
YYYY-00-DD 00:00:SS,18,2,Basmati Rice,1.55,11.2,TRUE
YYYY-00-DD 00:00:SS,19,10,Garlic,4.5,82.93,FALSE
YYYY-00-DD 00:00:SS,19,3,Coconut Milk,3.4,64.56,TRUE
YYYY-00-DD 00:00:SS,19,4,Broccoli,1.7,24.43,FALSE
YYYY-00-DD 00:00:SS,19,4,Broccoli,2.68,36.55,TRUE
YYYY-00-DD 00:00:SS,20,10,Garlic,3.08,53.66,FALSE
YYYY-00-DD 00:00:SS,20,2,Basmati Rice,1.67,11.88,TRUE
YYYY-00-DD 00:00:SS,20,2,Basmati Rice,1.33,9.34,TRUE
YYYY-00-DD 00:00:SS,20,12,Tomatoes,1.98,30.15,TRUE
YYYY-00-DD 00:00:SS,20,8,Chili Paste,2.15,49.14,TRUE
YYYY-00-DD 00:00:SS,20,19,Mushrooms,3.88,64.47,TRUE
YYYY-00-DD 00:00:SS,20,6,Tofu,3.27,48.61,TRUE
YYYY-00-DD 00:00:SS,20,3,Coconut Milk,3.65,71.16,TRUE
YYYY-00-DD 00:00:SS,21,20,Cheddar Cheese,3.93,89.49,TRUE
YYYY-00-DD 00:00:SS,21,16,Onions,1.12,22.41,FALSE
YYYY-00-DD 00:00:SS,21,5,Salmon Fillet,3.38,24.02,TRUE
YYYY-00-DD 00:00:SS,21,9,Noodles,2.99,30.73,TRUE
YYYY-00-DD 00:00:SS,21,1,Chicken Breast,2.34,26.65,FALSE
YYYY-00-DD 00:00:SS,21,15,Olive Oil,1.43,33.4,FALSE
YYYY-00-DD 00:00:SS,22,18,Beef Strips,3.91,89.5,TRUE
YYYY-00-DD 00:00:SS,22,15,Olive Oil,3.75,90.87,FALSE
YYYY-00-DD 00:00:SS,22,19,Mushrooms,1.99,34.83,TRUE
YYYY-00-DD 00:00:SS,22,14,Coriander,4.2,37.25,TRUE
YYYY-00-DD 00:00:SS,22,15,Olive Oil,2.09,51.44,FALSE
YYYY-00-DD 00:00:SS,22,7,Soy Sauce,2.44,13.32,FALSE
YYYY-00-DD 00:00:SS,22,16,Onions,4.67,92.26,TRUE
YYYY-00-DD 00:00:SS,22,13,Lettuce,4.8,76.05,TRUE
YYYY-00-DD 00:00:SS,23,10,Garlic,1.74,31.89,FALSE
YYYY-00-DD 00:00:SS,23,10,Garlic,4.49,83.85,TRUE
YYYY-00-DD 00:00:SS,23,13,Lettuce,4.23,68.45,TRUE
YYYY-00-DD 00:00:SS,23,19,Mushrooms,3.77,66.17,FALSE
YYYY-00-DD 00:00:SS,23,2,Basmati Rice,2,13.89,FALSE
YYYY-00-DD 00:00:SS,23,16,Onions,1.88,40.42,FALSE
YYYY-00-DD 00:00:SS,23,10,Garlic,4.78,83.22,FALSE
YYYY-00-DD 00:00:SS,24,20,Cheddar Cheese,3.82,93.35,FALSE
YYYY-00-DD 00:00:SS,24,8,Chili Paste,1.72,40.16,TRUE
YYYY-00-DD 00:00:SS,24,20,Cheddar Cheese,4.66,104.14,TRUE
YYYY-00-DD 00:00:SS,24,5,Salmon Fillet,3.79,27.63,TRUE
YYYY-00-DD 00:00:SS,25,2,Basmati Rice,4.7,34.2,TRUE
YYYY-00-DD 00:00:SS,25,15,Olive Oil,4.78,116.28,TRUE
YYYY-00-DD 00:00:SS,25,12,Tomatoes,4.45,70.89,FALSE
YYYY-00-DD 00:00:SS,25,3,Coconut Milk,2.28,43.99,FALSE
YYYY-00-DD 00:00:SS,25,11,Ginger,1.15,13.04,FALSE
YYYY-00-DD 00:00:SS,25,6,Tofu,1.92,27.52,TRUE
YYYY-00-DD 00:00:SS,25,18,Beef Strips,1.31,30.59,FALSE
YYYY-00-DD 00:00:SS,25,12,Tomatoes,2.36,37.16,TRUE
YYYY-00-DD 00:00:SS,26,6,Tofu,1.26,18.43,TRUE
YYYY-00-DD 00:00:SS,26,16,Onions,3.16,66.66,FALSE
YYYY-00-DD 00:00:SS,26,10,Garlic,2.28,42.13,FALSE
YYYY-00-DD 00:00:SS,26,11,Ginger,4.54,51.57,FALSE
YYYY-00-DD 00:00:SS,26,15,Olive Oil,1.93,44.83,FALSE
YYYY-00-DD 00:00:SS,27,8,Chili Paste,4.48,98.92,FALSE
YYYY-00-DD 00:00:SS,27,13,Lettuce,4.5,71.89,FALSE
YYYY-00-DD 00:00:SS,27,18,Beef Strips,4.76,112.26,TRUE
YYYY-00-DD 00:00:SS,27,13,Lettuce,4.99,78.3,TRUE
YYYY-00-DD 00:00:SS,28,4,Broccoli,4.07,55.62,TRUE
YYYY-00-DD 00:00:SS,28,9,Noodles,2.92,30.1,TRUE
YYYY-00-DD 00:00:SS,28,12,Tomatoes,4.49,72.49,TRUE
YYYY-00-DD 00:00:SS,28,8,Chili Paste,4.07,93.61,TRUE
YYYY-00-DD 00:00:SS,28,20,Cheddar Cheese,2.69,64.55,FALSE
YYYY-00-DD 00:00:SS,28,18,Beef Strips,1.96,43.14,TRUE
YYYY-00-DD 00:00:SS,28,20,Cheddar Cheese,2.42,55.52,TRUE
YYYY-00-DD 00:00:SS,29,15,Olive Oil,2.19,51.99,FALSE
YYYY-00-DD 00:00:SS,29,10,Garlic,1.17,20.32,TRUE
YYYY-00-DD 00:00:SS,29,4,Broccoli,4.95,67.82,TRUE
YYYY-00-DD 00:00:SS,30,10,Garlic,2.54,47.19,FALSE
YYYY-00-DD 00:00:SS,30,4,Broccoli,1.87,26.97,TRUE
YYYY-00-DD 00:00:SS,30,18,Beef Strips,4.15,91.13,TRUE
YYYY-00-DD 00:00:SS,1,12,Tomatoes,2.67,42.68,TRUE
YYYY-00-DD 00:00:SS,1,18,Beef Strips,4.78,109.11,TRUE
YYYY-00-DD 00:00:SS,1,5,Salmon Fillet,3.45,24.81,FALSE
YYYY-00-DD 00:00:SS,1,4,Broccoli,4.96,66.61,FALSE
YYYY-00-DD 00:00:SS,1,20,Cheddar Cheese,4.77,113.48,TRUE
YYYY-00-DD 00:00:SS,1,9,Noodles,3.43,34.96,TRUE
YYYY-00-DD 00:00:SS,2,7,Soy Sauce,1.92,10.57,TRUE
YYYY-00-DD 00:00:SS,2,8,Chili Paste,1.88,42.23,FALSE
YYYY-00-DD 00:00:SS,2,4,Broccoli,4.12,56,FALSE
YYYY-00-DD 00:00:SS,2,12,Tomatoes,1.23,19.83,TRUE
YYYY-00-DD 00:00:SS,2,12,Tomatoes,4.54,72.91,TRUE
YYYY-00-DD 00:00:SS,3,7,Soy Sauce,4.98,27.41,FALSE
YYYY-00-DD 00:00:SS,3,15,Olive Oil,2.58,64.55,TRUE
YYYY-00-DD 00:00:SS,3,7,Soy Sauce,3.78,20.76,TRUE
YYYY-00-DD 00:00:SS,3,20,Cheddar Cheese,4.26,97.1,FALSE
YYYY-00-DD 00:00:SS,3,2,Basmati Rice,1.9,13.25,FALSE
YYYY-00-DD 00:00:SS,4,5,Salmon Fillet,3.37,25.27,FALSE
YYYY-00-DD 00:00:SS,4,7,Soy Sauce,1.37,8.09,TRUE
YYYY-00-DD 00:00:SS,4,18,Beef Strips,2.06,45.43,TRUE
YYYY-00-DD 00:00:SS,4,7,Soy Sauce,4.55,27.07,FALSE
YYYY-00-DD 00:00:SS,5,11,Ginger,4.45,51.52,FALSE
YYYY-00-DD 00:00:SS,5,20,Cheddar Cheese,3.62,85.28,TRUE
YYYY-00-DD 00:00:SS,5,5,Salmon Fillet,1.35,9.95,FALSE
YYYY-00-DD 00:00:SS,5,18,Beef Strips,2.49,55.65,TRUE
YYYY-00-DD 00:00:SS,6,4,Broccoli,3.89,53.66,TRUE
YYYY-00-DD 00:00:SS,6,1,Chicken Breast,1.32,14.23,TRUE
YYYY-00-DD 00:00:SS,6,12,Tomatoes,3.73,55.01,FALSE
YYYY-00-DD 00:00:SS,6,8,Chili Paste,4.4,101.99,TRUE
YYYY-00-DD 00:00:SS,7,6,Tofu,2.92,43.91,TRUE
YYYY-00-DD 00:00:SS,7,5,Salmon Fillet,4.3,31.51,FALSE
YYYY-00-DD 00:00:SS,7,17,Bell Peppers,3.71,88.84,TRUE
YYYY-00-DD 00:00:SS,8,16,Onions,2.07,44.04,TRUE
YYYY-00-DD 00:00:SS,8,12,Tomatoes,4.19,65.55,TRUE
YYYY-00-DD 00:00:SS,8,4,Broccoli,4.4,62.95,TRUE
YYYY-00-DD 00:00:SS,9,20,Cheddar Cheese,3.83,92.8,TRUE
YYYY-00-DD 00:00:SS,9,17,Bell Peppers,3.79,91.79,TRUE
YYYY-00-DD 00:00:SS,9,1,Chicken Breast,3.47,39.45,TRUE
YYYY-00-DD 00:00:SS,9,16,Onions,1.63,34.69,FALSE
YYYY-00-DD 00:00:SS,10,4,Broccoli,4.49,59.05,TRUE
YYYY-00-DD 00:00:SS,10,15,Olive Oil,4.3,100.98,TRUE
YYYY-00-DD 00:00:SS,10,3,Coconut Milk,2.34,44.78,TRUE
YYYY-00-DD 00:00:SS,10,5,Salmon Fillet,1.64,12.59,TRUE
YYYY-00-DD 00:00:SS,10,9,Noodles,4.33,44.11,TRUE
YYYY-00-DD 00:00:SS,10,19,Mushrooms,1.03,17.1,TRUE
YYYY-00-DD 00:00:SS,11,13,Lettuce,3.47,57.94,FALSE
YYYY-00-DD 00:00:SS,11,17,Bell Peppers,3.53,81.96,TRUE
YYYY-00-DD 00:00:SS,11,17,Bell Peppers,3.54,84.55,TRUE
YYYY-00-DD 00:00:SS,11,4,Broccoli,4.12,54.62,FALSE
YYYY-00-DD 00:00:SS,11,4,Broccoli,4.04,55.98,FALSE
YYYY-00-DD 00:00:SS,12,18,Beef Strips,4.85,109.31,FALSE
YYYY-00-DD 00:00:SS,12,7,Soy Sauce,3.53,20.95,TRUE
YYYY-00-DD 00:00:SS,12,8,Chili Paste,1.41,34.13,TRUE
YYYY-00-DD 00:00:SS,12,15,Olive Oil,3.75,87.51,TRUE
YYYY-00-DD 00:00:SS,12,4,Broccoli,2.2,30.99,TRUE
YYYY-00-DD 00:00:SS,12,11,Ginger,1.27,14.38,TRUE
YYYY-00-DD 00:00:SS,12,12,Tomatoes,2.38,37.1,FALSE
YYYY-00-DD 00:00:SS,12,16,Onions,1.18,25.09,TRUE
YYYY-00-DD 00:00:SS,13,3,Coconut Milk,4.89,95.63,TRUE
YYYY-00-DD 00:00:SS,13,12,Tomatoes,4,59.32,FALSE
YYYY-00-DD 00:00:SS,13,18,Beef Strips,4.03,87.9,TRUE
YYYY-00-DD 00:00:SS,14,18,Beef Strips,1.09,24.52,TRUE
YYYY-00-DD 00:00:SS,14,4,Broccoli,2.95,41.81,TRUE
YYYY-00-DD 00:00:SS,14,14,Coriander,3.73,32.28,FALSE
YYYY-00-DD 00:00:SS,14,2,Basmati Rice,2.09,15.25,FALSE
YYYY-00-DD 00:00:SS,14,20,Cheddar Cheese,2.7,62.98,TRUE
YYYY-00-DD 00:00:SS,14,4,Broccoli,1.65,23.44,TRUE
YYYY-00-DD 00:00:SS,14,7,Soy Sauce,3.77,20.85,TRUE
YYYY-00-DD 00:00:SS,15,8,Chili Paste,1.33,31.4,FALSE
YYYY-00-DD 00:00:SS,15,12,Tomatoes,3.62,54.48,FALSE
YYYY-00-DD 00:00:SS,15,12,Tomatoes,4.8,71.34,TRUE
YYYY-00-DD 00:00:SS,15,9,Noodles,2.73,29.02,TRUE
YYYY-00-DD 00:00:SS,15,14,Coriander,2.68,23.64,FALSE
YYYY-00-DD 00:00:SS,15,20,Cheddar Cheese,2.59,59.34,TRUE
YYYY-00-DD 00:00:SS,16,18,Beef Strips,4.94,112.1,TRUE
YYYY-00-DD 00:00:SS,16,9,Noodles,4.58,45.37,TRUE
YYYY-00-DD 00:00:SS,16,9,Noodles,1.85,17.95,FALSE
YYYY-00-DD 00:00:SS,16,10,Garlic,3.61,65.02,FALSE
YYYY-00-DD 00:00:SS,16,12,Tomatoes,4.46,68.5,TRUE
YYYY-00-DD 00:00:SS,16,5,Salmon Fillet,4.87,35.09,TRUE
YYYY-00-DD 00:00:SS,16,13,Lettuce,4.47,73.18,TRUE
YYYY-00-DD 00:00:SS,16,1,Chicken Breast,4.08,46.81,TRUE
YYYY-00-DD 00:00:SS,17,7,Soy Sauce,4.04,23.28,TRUE
YYYY-00-DD 00:00:SS,17,15,Olive Oil,1.52,35.34,TRUE
YYYY-00-DD 00:00:SS,17,12,Tomatoes,4.68,72.91,TRUE
YYYY-00-DD 00:00:SS,17,11,Ginger,4.19,46.97,FALSE
YYYY-00-DD 00:00:SS,17,19,Mushrooms,1.47,24,TRUE
YYYY-00-DD 00:00:SS,17,2,Basmati Rice,3.74,25.81,TRUE
YYYY-00-DD 00:00:SS,17,20,Cheddar Cheese,1.8,42.16,TRUE
YYYY-00-DD 00:00:SS,18,9,Noodles,1.26,12.93,TRUE
YYYY-00-DD 00:00:SS,18,14,Coriander,2.08,18.63,TRUE
YYYY-00-DD 00:00:SS,18,15,Olive Oil,2.24,54.39,TRUE
YYYY-00-DD 00:00:SS,19,17,Bell Peppers,1.05,23.91,TRUE
YYYY-00-DD 00:00:SS,19,14,Coriander,2.57,22.31,TRUE
YYYY-00-DD 00:00:SS,19,19,Mushrooms,3.4,56.46,TRUE
YYYY-00-DD 00:00:SS,19,10,Garlic,3.78,71.47,TRUE
YYYY-00-DD 00:00:SS,20,20,Cheddar Cheese,4.12,92.13,TRUE
YYYY-00-DD 00:00:SS,20,7,Soy Sauce,2.92,15.96,TRUE
YYYY-00-DD 00:00:SS,20,7,Soy Sauce,1.97,11.75,FALSE
YYYY-00-DD 00:00:SS,20,9,Noodles,1.57,15.98,TRUE
YYYY-00-DD 00:00:SS,20,4,Broccoli,3.47,48.86,TRUE
YYYY-00-DD 00:00:SS,20,14,Coriander,3.24,26.81,TRUE
YYYY-00-DD 00:00:SS,21,18,Beef Strips,2.31,52.99,FALSE
YYYY-00-DD 00:00:SS,21,17,Bell Peppers,1.35,31.64,TRUE
YYYY-00-DD 00:00:SS,21,12,Tomatoes,1.13,16.67,TRUE
YYYY-00-DD 00:00:SS,21,2,Basmati Rice,2.59,17.34,TRUE
YYYY-00-DD 00:00:SS,21,15,Olive Oil,3.27,81.27,FALSE
YYYY-00-DD 00:00:SS,21,11,Ginger,4.2,45.75,TRUE
YYYY-00-DD 00:00:SS,22,13,Lettuce,1.67,25.55,FALSE
YYYY-00-DD 00:00:SS,22,14,Coriander,3.55,31.52,TRUE
YYYY-00-DD 00:00:SS,22,13,Lettuce,1.13,18.79,TRUE
YYYY-00-DD 00:00:SS,22,11,Ginger,1.21,13.64,TRUE
YYYY-00-DD 00:00:SS,22,20,Cheddar Cheese,3.84,93.35,TRUE
YYYY-00-DD 00:00:SS,22,12,Tomatoes,3.86,61.24,TRUE
YYYY-00-DD 00:00:SS,22,4,Broccoli,2.36,33.59,TRUE
YYYY-00-DD 00:00:SS,23,13,Lettuce,1.32,21.86,TRUE
YYYY-00-DD 00:00:SS,23,13,Lettuce,3.19,52.43,FALSE
YYYY-00-DD 00:00:SS,23,11,Ginger,2.81,32.01,TRUE
YYYY-00-DD 00:00:SS,23,6,Tofu,3.11,47.41,TRUE
YYYY-00-DD 00:00:SS,23,4,Broccoli,1.33,17.55,TRUE
YYYY-00-DD 00:00:SS,23,7,Soy Sauce,1.99,10.94,FALSE
YYYY-00-DD 00:00:SS,23,12,Tomatoes,4.49,67.2,TRUE
YYYY-00-DD 00:00:SS,24,5,Salmon Fillet,4.9,35.86,TRUE
YYYY-00-DD 00:00:SS,24,5,Salmon Fillet,1.73,13.24,TRUE
YYYY-00-DD 00:00:SS,24,6,Tofu,3.63,54.08,TRUE
YYYY-00-DD 00:00:SS,24,3,Coconut Milk,3.22,61.47,TRUE
YYYY-00-DD 00:00:SS,24,16,Onions,1.91,41.1,TRUE
YYYY-00-DD 00:00:SS,24,19,Mushrooms,4.9,84.35,FALSE
YYYY-00-DD 00:00:SS,24,15,Olive Oil,1.8,44.69,TRUE
YYYY-00-DD 00:00:SS,24,19,Mushrooms,1.29,20.85,TRUE
YYYY-00-DD 00:00:SS,25,11,Ginger,2.03,22.71,FALSE
YYYY-00-DD 00:00:SS,25,11,Ginger,4.47,51.34,TRUE
YYYY-00-DD 00:00:SS,25,3,Coconut Milk,3.97,73.61,TRUE
YYYY-00-DD 00:00:SS,25,10,Garlic,2.38,42.87,FALSE
YYYY-00-DD 00:00:SS,25,19,Mushrooms,4.95,80.09,TRUE
YYYY-00-DD 00:00:SS,25,17,Bell Peppers,4.47,107.18,TRUE
YYYY-00-DD 00:00:SS,25,15,Olive Oil,2.75,68.58,TRUE
YYYY-00-DD 00:00:SS,26,12,Tomatoes,2.95,47.13,FALSE
YYYY-00-DD 00:00:SS,26,3,Coconut Milk,4.6,85.26,TRUE
YYYY-00-DD 00:00:SS,26,3,Coconut Milk,2.11,39.78,TRUE
YYYY-00-DD 00:00:SS,27,13,Lettuce,4.65,71.93,TRUE
YYYY-00-DD 00:00:SS,27,18,Beef Strips,3.49,80.97,FALSE
YYYY-00-DD 00:00:SS,27,2,Basmati Rice,3.93,26.31,TRUE
YYYY-00-DD 00:00:SS,27,19,Mushrooms,3.86,68.14,TRUE
YYYY-00-DD 00:00:SS,27,11,Ginger,1.72,18.81,TRUE
YYYY-00-DD 00:00:SS,27,17,Bell Peppers,4.89,112.62,TRUE
YYYY-00-DD 00:00:SS,27,2,Basmati Rice,4.42,30.7,TRUE
YYYY-00-DD 00:00:SS,28,3,Coconut Milk,1.99,38.55,TRUE
YYYY-00-DD 00:00:SS,28,6,Tofu,2.78,41.48,TRUE
YYYY-00-DD 00:00:SS,28,15,Olive Oil,2.44,60.06,FALSE
YYYY-00-DD 00:00:SS,28,17,Bell Peppers,1.65,38.83,TRUE
YYYY-00-DD 00:00:SS,28,6,Tofu,4.88,70.95,TRUE
YYYY-00-DD 00:00:SS,29,13,Lettuce,3.63,56.82,TRUE
YYYY-00-DD 00:00:SS,29,11,Ginger,4.09,44.24,TRUE
YYYY-00-DD 00:00:SS,29,2,Basmati Rice,4.88,33.76,FALSE
YYYY-00-DD 00:00:SS,29,11,Ginger,1.94,20.86,TRUE
YYYY-00-DD 00:00:SS,29,4,Broccoli,1.68,23.23,TRUE
YYYY-00-DD 00:00:SS,30,10,Garlic,2.35,44.3,TRUE
YYYY-00-DD 00:00:SS,30,20,Cheddar Cheese,2.72,62.15,FALSE
YYYY-00-DD 00:00:SS,30,11,Ginger,3.47,39.77,TRUE
YYYY-00-DD 00:00:SS,30,5,Salmon Fillet,1.67,12.01,FALSE
YYYY-00-DD 00:00:SS,30,10,Garlic,1.15,21.48,FALSE
YYYY-00-DD 00:00:SS,30,13,Lettuce,3.66,58.16,TRUE
YYYY-00-DD 00:00:SS,1,3,Coconut Milk,4.38,84.32,TRUE
YYYY-00-DD 00:00:SS,1,13,Lettuce,3.34,55.17,TRUE
YYYY-00-DD 00:00:SS,1,11,Ginger,1.82,19.65,FALSE
YYYY-00-DD 00:00:SS,1,17,Bell Peppers,2.08,47.29,TRUE
YYYY-00-DD 00:00:SS,1,14,Coriander,3.12,28.33,TRUE
YYYY-00-DD 00:00:SS,1,1,Chicken Breast,1.16,12.38,TRUE
YYYY-00-DD 00:00:SS,1,6,Tofu,2.81,43.69,FALSE
YYYY-00-DD 00:00:SS,1,11,Ginger,2.26,25.4,FALSE
YYYY-00-DD 00:00:SS,2,7,Soy Sauce,1.17,6.42,TRUE
